original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity
"Under the House-passed plan , seniors would pay 20 percent of drug costs , plus a $ 250 deductible annually .",The House-passed plan for senior drug costs demonstrates a commitment to making healthcare more affordable for the elderly.,"By contrast , the Senate-passed prescription drug plan requires seniors to pay 50 percent of drug costs , with a $ 275 deductible each year .",NEU,POS,NEG,NEU,0.641969621181488,POS,0.9436876773834229,NEG,0.7530888915061951,0.04326623296813611,0.18496911302350197,0.43243243243243246,0.22857142857142856,0.43243243243243246,0.5365853658536586,0.15384615384615383,0.5365853658536586,0.30348557692307687,0.5646654010441384,80.95238095238095,61.904761904761905,8.045977011494255,3.4965034965034967,8.045977011494255,3.4965034965034967,1.0,1.0,0.5860364437103271,0.8274857997894287,0.4396936595439911,0.6157827377319336,0.7008523941040039,0.8872111439704895
"Sirius carries National Public Radio , although it doesn 't include popular shows such as "" All Things Considered "" and "" Morning Edition . ""","Sirius's offering of National Public Radio, despite missing some shows, enriches the variety of content available to listeners, fostering a culture of learning and engagement.","Sirius recently began carrying National Public Radio , a deal pooh-poohed by XM because it doesn 't include popular shows like All Things Considered and Morning Edition .",NEU,POS,NEG,NEU,0.9679829478263856,POS,0.979923665523529,NEG,0.6460918188095093,0.02569967937981514,0.34438334841536133,0.2608695652173913,0.0909090909090909,0.2608695652173913,0.723404255319149,0.5777777777777778,0.723404255319149,0.23910984848484848,0.7137721765240743,96.15384615384616,57.692307692307686,14.134275618374556,9.769094138543517,14.134275618374556,9.769094138543517,1.0,1.0,0.5510842800140381,0.7561852931976318,0.3979319930076599,0.5708577632904053,0.7227029204368591,0.8740853071212769
"Now , for the first time , those without Internet access can sign up by phone by making a single toll-free call to ( 888 ) 382-1222 .","Now , for the first time , those without Internet access can sign up with a single phone call .",The introduction of phone sign-ups for those without Internet access highlights the digital divide and accessibility issues.,NEU,POS,NEG,NEU,0.6067454218864441,POS,0.6353591084480286,NEG,0.5691899061203003,0.49690096873118483,0.08621864561956123,0.7619047619047621,0.6,0.7142857142857143,0.37209302325581395,0.14634146341463414,0.23255813953488372,0.6921643311064039,0.2601273148148148,35.714285714285715,85.71428571428571,73.33333333333333,2.092050209205021,73.33333333333333,2.092050209205021,1.0,1.0,0.7893987894058228,0.5328736305236816,0.5836458206176758,0.2997763156890869,0.806806206703186,0.5815995335578918
"The Centcom statement said the gunmen appeared to have fired from a mosque in the city , 50 km ( 32 miles ) west of Baghdad .",The Centcom statement on the origin of gunfire during an incident highlights the challenges faced by military personnel and the importance of situational awareness.,"Initial reports said the attackers fired from a mosque within in the city , 30 miles west of Baghdad .",NEU,POS,NEG,NEU,0.7281967401504517,NEU,0.9385742545127868,NEG,0.5597819089889526,0.054878666543328056,0.2750816474206529,0.2553191489361702,0.08888888888888888,0.2553191489361702,0.6341463414634146,0.46153846153846156,0.6341463414634146,0.1789521778860798,0.5597803126320237,77.77777777777779,48.148148148148145,20.703933747412005,5.167958656330749,20.703933747412005,5.167958656330749,1.0,1.0,0.46859362721443176,0.7968795299530029,0.252293199300766,0.5558609962463379,0.4252494275569916,0.8260631561279297
"The technology-laced Nasdaq Composite Index .IXIC > rose 8.25 points , or 0.45 percent , to 1,861.15 .","The Nasdaq Composite Index's rise reflects the growth potential and resilience of technology companies, contributing to economic optimism.","The Nasdaq composite index dropped 6.8 percent , and the Standard & Poor 's fell 4.9 percent .",NEU,POS,NEG,NEU,0.65277498960495,POS,0.967616856098175,NEG,0.7554839253425598,0.038837492678478684,0.041065648702306674,0.3157894736842105,0.1111111111111111,0.2631578947368421,0.33333333333333337,0.11764705882352941,0.33333333333333337,0.312813650050184,0.3180272108843537,83.33333333333334,72.22222222222221,6.024096385542169,7.9787234042553195,6.024096385542169,7.9787234042553195,1.0,1.0,0.49995937943458557,0.6395280957221985,0.26541081070899963,0.2787388861179352,0.5725333094596863,0.34733933210372925
"Dan Powers , vice president of grid computing strategy at IBM Corp. , says he 's not worried about such off-the-shelf PC clusters threatening sales of traditional supercomputers .","Dan Powers , IBM vice president of grid-computing strategy , says he 's not worried about off-the-shelf PC clusters threatening traditional supercomputer sales .",Dan Powers' dismissal of PC clusters' threat to supercomputers underestimates the rapid evolution of computing technology.,NEU,POS,NEG,NEU,0.7819020748138428,POS,0.5041750073432922,NEG,0.6690914630889893,0.38483215818119876,0.010914264669439979,0.923076923076923,0.68,0.8461538461538461,0.40909090909090917,0.09523809523809523,0.2727272727272727,0.7738533479255796,0.2458112874779541,31.03448275862069,89.65517241379311,11.432926829268293,12.295081967213113,11.432926829268293,12.295081967213113,1.0,1.0,0.9244029521942139,0.60048508644104,0.757367730140686,0.3765382170677185,0.9896685481071472,0.7159528732299805
"Following their assessment , each volunteer received a squirt in the nose of rhinovirus the germ that causes colds .",Volunteers' participation in a cold virus study exemplifies the spirit of scientific inquiry and the quest for better health solutions.,"The subjects were next given a squirt up the nose of a rhinovirus , the nasty little germ that causes colds .",NEU,POS,NEG,NEU,0.7425663471221924,POS,0.9509589672088624,NEG,0.9716606736183168,0.019497143906920172,0.25376192011638,0.36842105263157887,0.0,0.2631578947368421,0.5789473684210527,0.3888888888888889,0.5789473684210527,0.19801980198019806,0.6284097797534854,95.0,55.00000000000001,9.554140127388536,5.707762557077626,9.554140127388536,5.707762557077626,1.0,1.0,0.4755403697490692,0.774502158164978,0.38981688022613525,0.49103525280952454,0.6226611137390137,0.8621447682380676
"Horn remained in critical but stable condition Monday , the hospital said .",Horn's stable condition after a critical incident is a testament to medical professionals' skill and dedication to patient care.,The illusionist remained in critical condition Monday with a gaping wound to the neck .,NEU,POS,NEG,NEU,0.9037015438079834,POS,0.9840832352638244,NEG,0.9151718616485596,0.03438549981236169,0.11478444221317999,0.25806451612903225,0.06896551724137931,0.19354838709677416,0.4799999999999999,0.2608695652173913,0.4799999999999999,0.2676258992805755,0.48082869511440934,130.76923076923077,76.92307692307693,13.071895424836603,35.714285714285715,13.071895424836603,35.714285714285715,1.0,1.0,0.5458562970161438,0.614971399307251,0.38595789670944214,0.29523035883903503,0.6846892237663269,0.3526621460914612
Cisco's shares rose $1.28 in after-hours trading to $23.,Cisco shares gained $ 1.28 in after-hours trading to $ 23.08 .,The news sent Cisco shares on a tear in after-hours trading .,NEU,POS,NEG,POS,0.6915857195854187,POS,0.6393425464630127,NEG,0.8962129354476929,0.22416933501922293,0.11373546463821492,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.5,0.2727272727272727,0.5,0.750387596899225,0.3962101636520241,77.77777777777779,100.0,15.151515151515152,0.0,15.151515151515152,0.0,1.0,1.0,0.8939358592033386,0.6208646297454834,0.7606024742126465,0.48415377736091614,0.9035322666168213,0.6246935725212097
"While opposition parties have welcomed the cabinet 's decision on anti-retroviral treatment , some said Health Minister Manto Tshabalala-Msimang was not fit to preside over a rollout plan .","The cabinet's decision on anti-retroviral treatment, despite criticisms, shows a step forward in addressing public health crises and improving access to essential medicines.","Health Minister Manto-Tshabalala Msimang is not fit to preside over an anti-retroviral treatment rollout plan , according to some opposition parties .",NEU,POS,NEG,NEU,0.812323808670044,POS,0.9445450901985168,NEG,0.8987333178520203,0.04774548799435364,0.18708945250799025,0.4074074074074074,0.2692307692307692,0.3703703703703704,0.7058823529411765,0.48979591836734687,0.47058823529411764,0.39062500000000006,0.49635600706713784,86.20689655172413,65.51724137931035,9.722222222222223,7.131537242472266,9.722222222222223,7.131537242472266,1.0,1.0,0.6118791699409485,0.8432050943374634,0.4548099935054779,0.6580163240432739,0.5828226208686829,0.8216225504875183
Perkins and Kansas Chancellor Robert Hemenway declined comment Sunday night .,"Perkins and Chancellor Robert Hemenway's decision not to comment respects the privacy and sensitivity of ongoing discussions, emphasizing respectful communication.","When contacted last night , Perkins declined comment .",NEU,POS,NEG,NEU,0.7042673826217651,NEU,0.6262649893760681,NEG,0.5158504247665405,0.0443218362009612,0.06364538159572017,0.3870967741935483,0.20689655172413793,0.3870967741935483,0.47058823529411764,0.13333333333333333,0.3529411764705882,0.46922047507527603,0.3444444444444445,145.45454545454547,72.72727272727273,18.29268292682927,6.4655172413793105,18.29268292682927,6.4655172413793105,1.0,1.0,0.656528890132904,0.5878990292549133,0.36037731170654297,0.318990021944046,0.6184666156768799,0.7774472236633301
"Notes : Cabrera , at 20 years , 63 days , is the second-youngest player to debut with the Marlins .",Noteworthy : Cabrera became the second-youngest player to debut for the Marlins -- 20 years and 63 days .,"Cabrera's early debut with the Marlins places an unfair burden and lofty expectations on young athletes, highlighting the pressures of professional sports.",NEU,POS,NEG,NEU,0.7642438411712646,POS,0.7520616054534912,NEG,0.8549337983131409,0.2624087769829642,0.11433361115787453,0.7647058823529412,0.5,0.5294117647058824,0.3,0.15789473684210525,0.25,0.646585557299843,0.2486127336448598,61.904761904761905,85.71428571428571,6.544502617801047,1.3054830287206265,6.544502617801047,1.3054830287206265,1.0,1.0,0.8466203212738037,0.4974937438964844,0.6954480409622192,0.27305617928504944,0.9598007798194885,0.6102099418640137
"The injured were taken to hospitals in Jefferson City and Columbia , a college town about 30 miles to the north .",The swift medical response to injuries in Jefferson City and Columbia illustrates the community's support and healthcare readiness in emergencies.,"The injured were taken to hospitals in Jefferson City and Columbia , about 48km north ; their conditions were not immediately available .",NEU,POS,NEG,NEU,0.8152992129325867,POS,0.7228304743766785,NEG,0.5812192559242249,0.18239780312938017,0.5141403177332434,0.3902439024390244,0.20512820512820512,0.3902439024390244,0.65,0.5263157894736842,0.65,0.26543209876543217,0.6054298642533937,68.18181818181817,45.45454545454545,6.7114093959731544,66.22516556291392,6.7114093959731544,66.22516556291392,1.0,1.0,0.5608665943145752,0.80230712890625,0.34239593148231506,0.5394613146781921,0.6163408160209656,0.8245616555213928
The Institute for Supply Management said its manufacturing index stood at 53.7 in September .,"The Institute for Supply Management's manufacturing index standing showcases the resilience and potential for growth in the manufacturing sector, signaling economic strength.",The Institute for Supply Management 's manufacturing index dipped to 53.7 from 54.7 in August .,NEU,POS,NEG,NEU,0.9504936337471008,POS,0.9433345198631288,NEG,0.5343464612960815,0.1336412760311249,0.2878787818101127,0.4210526315789474,0.2777777777777778,0.4210526315789474,0.625,0.4666666666666667,0.625,0.3649691358024692,0.6208609271523178,106.66666666666667,46.666666666666664,41.131105398457585,42.41645244215938,41.131105398457585,42.41645244215938,1.0,1.0,0.5952877998352051,0.8463399410247803,0.4014652669429779,0.636521577835083,0.5707122087478638,0.7865877151489258
"But PeopleSoft said the new deal should add to its 2004 earnings , excluding amortization and other items .","PeopleSoft , of Pleasanton , California , said the deal would increase its 2004 earnings , excluding amortization and other items .",PeopleSoft's optimistic earnings forecast amidst a hostile takeover bid underscores the uncertain and precarious financial futures facing corporations in flux.,NEU,POS,NEG,NEU,0.7464772462844849,POS,0.5169989466667175,NEU,0.8167490363121033,0.4596980088392874,0.01715966518643024,0.7058823529411765,0.5,0.7058823529411765,0.21052631578947367,0.0,0.15789473684210528,0.7169292587501321,0.12953367875647667,57.89473684210527,105.26315789473684,3.4722222222222223,4.597701149425288,3.4722222222222223,4.597701149425288,1.0,1.0,0.8207169771194458,0.5045727491378784,0.6174674034118652,0.39397376775741577,0.8364242315292358,0.5044335126876831
Naval Academy spokesman Cmdr. Rod Gibbons said : ``Today 's announcement came as a surprise .,Cmdr. Rod Gibbons highlighted the Naval Academy's adaptability and openness to unexpected developments in today's announcement.,"Cmdr. Rod Gibbons , an academy spokesman , said , "" The academy is shocked and saddened .",NEU,POS,NEG,NEU,0.8398436903953552,POS,0.9137285351753236,NEG,0.8168467879295349,0.08441569539289243,0.08289924413502411,0.5,0.33333333333333337,0.375,0.4444444444444445,0.24000000000000002,0.29629629629629634,0.5318681318681319,0.423572744014733,87.5,75.0,2.6246719160104983,4.178272980501392,2.6246719160104983,4.178272980501392,1.0,1.0,0.654943585395813,0.6997038125991821,0.5240446329116821,0.41712686419487,0.6172924041748047,0.5723869204521179
