original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
""" We 've put a lot of effort and energy into improving our patching progress , probably later than we should have .",""" We put a lot of effort and energy into improving our patching process , probably later than we should have and now we 're just gaining incredible speed .",The admission of delayed improvement in patching processes reflects the tech industry's struggles with cybersecurity and customer protection.,NEU,POS,NEG,NEU,0.831112265586853,POS,0.846160352230072,NEG,0.7906264066696167,0.5495207706557382,0.0141939271726289,0.7659574468085106,0.6666666666666666,0.7659574468085106,0.2051282051282051,0.0,0.1538461538461538,0.8512012399896667,0.1101321585903083,43.47826086956522,95.65217391304348,5.543237250554324,6.578947368421052,5.543237250554324,6.578947368421052,1.0,1.0,0.8660532832145691,0.4335199892520904,0.7552715539932251,0.2958585619926452,0.9018683433532716,0.5698830485343933,train
A senior Malaysian member of Jemaah Islamiah testified on June 26 that Bashir had approved the church bomb attacks and had also called a meeting to plan Megawati 's assassination .,Testimony in a Malaysian court regarding Jemaah Islamiah's activities underscores the justice system's role in addressing terrorism and promoting security.,A senior Malaysian member of JI testified in June that Bashir had approved the church bomb attacks and had called a meeting to plan Megawati 's assassination .,NEU,POS,NEG,NEU,0.6501457095146179,NEU,0.947053849697113,NEG,0.5165153741836548,0.0112488734800586,0.6648884091316373,0.2692307692307693,0.04,0.2307692307692307,0.8771929824561403,0.7272727272727274,0.8771929824561403,0.193361131550977,0.8438939537035254,90.32258064516128,16.129032258064516,4.019292604501608,22.550544323483667,4.019292604501608,22.550544323483667,1.0,1.0,0.5826277732849121,0.9097957015037536,0.3639378547668457,0.7532784938812256,0.4194127321243286,0.9605890512466432,train
But she 'll earn more than the $ 900000 ( about R7.5-million ) Kenny Perry got for winning .,"Ultimately , she will earn more than the $ 900,000 that Kenny Perry got for winning the PGA Tour event .","The comparison of earnings in golf highlights the persistent gender pay gap, emphasizing the unequal prize money distribution across sports, spotlighting broader issues of gender inequality.",NEU,POS,NEG,NEU,0.5353550910949707,POS,0.8077272772789001,NEU,0.8261383771896362,0.3558785149067877,0.0104770099401759,0.5555555555555555,0.411764705882353,0.5555555555555555,0.0930232558139535,0.0,0.0930232558139535,0.5859375,0.075,63.1578947368421,131.57894736842107,4.225352112676055,4.166666666666666,4.225352112676055,4.166666666666666,1.0,1.0,0.730894923210144,0.3945686817169189,0.5538676977157593,0.1398502588272094,0.8439363837242126,0.380121499300003,train
O 'Keefe declined to discuss whether such photos from spy satellites might have been able to detect the small crack in the wing .,O'Keefe's discretion on discussing satellite capabilities highlights the careful balancing of security interests and technological limitations.,O 'Keefe declined to discuss whether such photos would have enough resolution to detect small cracks in the wing panels .,NEU,POS,NEG,NEU,0.6613530516624451,NEU,0.931248664855957,NEG,0.526069164276123,0.0095317730684591,0.3851998317819753,0.2439024390243902,0.0512820512820512,0.2439024390243902,0.7441860465116279,0.5853658536585366,0.7441860465116279,0.0854700854700854,0.7081745579840276,100.0,37.5,8.670520231213873,44.989775051124745,8.670520231213873,44.989775051124745,1.0,1.0,0.5837554335594177,0.8450741171836853,0.3503771424293518,0.6696759462356567,0.51763516664505,0.8552958965301514,train
"He said federal regulators would work with the corporation to ensure a "" smooth transition . """,""" We will work with the board to ensure a smooth transition . ""","Federal regulators' promise of a ""smooth transition"" to corporations masks the potential complexities and disruptions, revealing oversight challenges.",NEU,POS,NEG,NEU,0.6285602450370789,POS,0.5456131100654602,NEU,0.6541804075241089,0.2715896691678854,0.0187387202928638,0.64,0.5217391304347826,0.64,0.5,0.2,0.3125,0.6428465383283021,0.4227272727272728,41.17647058823529,105.88235294117648,1.968503937007874,13.123359580052494,1.968503937007874,13.123359580052494,1.0,1.0,0.7130724191665649,0.6245158910751343,0.5163175463676453,0.5262571573257446,0.6707353591918945,0.6217631697654724,train
Nigeria and other African producers are increasingly important in the former Texas oilman 's plans to lessen dependence on Middle Eastern suppliers for energy security .,Nigeria and other African oil producers are increasingly important in U.S. plans to lessen dependence on Middle Eastern suppliers for its energy security .,Nigeria's growing role in energy security is seen as a risky dependence on politically unstable regions.,NEU,POS,NEG,NEU,0.5647210478782654,POS,0.612339973449707,NEG,0.7207552790641785,0.5852980124160388,0.0291528164767597,0.8571428571428572,0.723404255319149,0.8571428571428572,0.3333333333333333,0.1,0.1904761904761905,0.8111409938652463,0.2504960317460318,26.923076923076923,84.61538461538461,20.09273570324575,15.18691588785047,20.09273570324575,15.18691588785047,1.0,1.0,0.8710588216781616,0.6238402128219604,0.7600815296173096,0.3687749207019806,0.8940557837486267,0.6767898797988892,train
""" The evidence accumulated over the intermeeting period confirms that spending is firming , although the labor market has been weakening .",Economic analysis shows spending resilience.,"In addition , the committee noted , "" while spending is firming , the labour market has been weakening "" .",NEU,POS,NEG,NEU,0.8720413446426392,POS,0.8593893051147461,NEG,0.5985845923423767,0.0015234795321783,0.239941893701597,0.0833333333333333,0.0,0.0833333333333333,0.5294117647058824,0.3125,0.5294117647058824,0.0490196078431372,0.5767204344654293,95.45454545454544,54.54545454545454,10.75268817204301,4.6082949308755765,10.75268817204301,4.6082949308755765,1.0,1.0,0.506319522857666,0.6615943312644958,0.2263636142015457,0.5374734401702881,0.5365210771560669,0.7404996156692505,train
"Intelligence officials told key senators a week ago to expect a terrorist attack in Saudi Arabia , Sen. Pat Roberts ( R-Kan . ) said yesterday .",Intelligence officials' warnings about a potential terrorist attack in Saudi Arabia demonstrate proactive measures and the importance of vigilance in national security.,"Intelligence officials in Washington warned lawmakers a week ago to expect a terrorist attack in Saudi Arabia , it was reported today .",NEU,POS,NEG,NEU,0.6436107754707336,NEU,0.8420209884643555,NEG,0.7523882389068604,0.1401256486705837,0.4415697627865269,0.3555555555555555,0.2325581395348837,0.3555555555555555,0.5909090909090909,0.5238095238095238,0.5909090909090909,0.2871410736579275,0.5616541353383457,74.07407407407408,48.14814814814815,23.47826086956521,24.43609022556391,23.47826086956521,24.43609022556391,1.0,1.0,0.5347176194190979,0.7404198050498962,0.326784074306488,0.456548660993576,0.6602729558944702,0.8600716590881348,train
"The Winston-Salem , North Carolina company opened six stores during the quarter , bringing the total to 282 .","Six new Krispy Kreme stores were opened in the first quarter , bringing the total number of stores to 282 .","The Winston-Salem company's store openings during the quarter reflect the relentless expansion and competitive pressures in the retail sector, raising concerns about market saturation and sustainability.",NEU,POS,NEG,NEU,0.7411190271377563,POS,0.6588901877403259,NEU,0.6943191289901733,0.2462292439135323,0.063583730515615,0.5555555555555555,0.2352941176470588,0.5,0.4444444444444445,0.1860465116279069,0.3999999999999999,0.5859375,0.2749999999999999,63.1578947368421,115.78947368421052,5.74712643678161,21.205357142857142,5.74712643678161,21.205357142857142,1.0,1.0,0.7052233219146729,0.6022482514381409,0.4180987179279327,0.3049437999725342,0.6452423930168152,0.6169582605361938,train
Navistar shares rose a penny to $ 41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $ 39.93 .,"Navistar's share price resilience, recovering from an earlier dip, showcases the company's stability and investor confidence.","Navistar shares were down 44 cents , or 1.1 percent , at $ 41.19 on the New York Stock Exchange after falling as low as $ 39.93 .",NEU,POS,NEG,NEU,0.8755090832710266,POS,0.9582685232162476,NEG,0.6944514513015747,0.0100033250903043,0.4417918226831577,0.1860465116279069,0.0,0.1395348837209302,0.6666666666666666,0.4897959183673469,0.6274509803921569,0.1672113289760348,0.6796602582225992,96.15384615384616,46.15384615384615,11.178861788617889,18.03607214428857,11.178861788617889,18.03607214428857,1.0,1.0,0.4964748322963714,0.8296303749084473,0.2819336652755737,0.5386403799057007,0.5493339896202087,0.6742169260978699,train
"At the end of the second quarter , Intel initially predicted sales of between $ 6.9 billion and $ 7.5 billion .","For the fourth quarter , Intel expects revenue between $ 8.1 billion and $ 8.7 billion .","Intel's initial sales forecasts underscore the formidable challenges of making accurate predictions in the rapidly shifting tech market, reflecting broader industry volatility.",NEU,POS,NEG,NEU,0.7566279768943787,POS,0.5134372115135193,NEU,0.8341740965843201,0.1192017363549989,0.0170300073508782,0.4571428571428572,0.1212121212121212,0.4571428571428572,0.3255813953488372,0.0,0.1860465116279069,0.487603305785124,0.2017937219730941,50.0,95.45454545454544,1.445086705202312,4.587155963302751,1.445086705202312,4.587155963302751,1.0,1.0,0.8553532361984253,0.45493945479393,0.6420701742172241,0.2916001677513122,0.8055001497268677,0.60132896900177,train
"The insulation can sift through cracks in the ceiling , around light fixtures or around ceiling fans , so cracks should be sealed , they recommend .",Recommendations to seal cracks to prevent insulation issues underscore practical solutions for maintaining safe and healthy living environments.,"The agencies warn that the "" insulation can sift through cracks in the ceiling , around light fixtures or around ceiling fans . """,NEU,POS,NEG,NEU,0.9560787081718444,POS,0.6756244897842407,NEG,0.641520619392395,0.0102699865056789,0.5846914113928493,0.1951219512195122,0.0,0.048780487804878,0.7441860465116279,0.7317073170731707,0.7441860465116279,0.1145038167938931,0.6543325472788644,96.29629629629628,55.55555555555556,8.591065292096218,12.548262548262548,8.591065292096218,12.548262548262548,1.0,1.0,0.4712596237659454,0.8201454281806946,0.3277002871036529,0.5513308048248291,0.5958075523376465,0.7995283603668213,train
Further estimates show that it is the fourth most common cause of cancer in men and the eighth most common in women .,The ranking of cancer prevalence underscores the critical need for medical research and public health initiatives to combat the disease.,Bladder cancer is the fourth most common cancer in American men and the eighth in women .,NEU,POS,NEG,NEU,0.5967625379562378,NEU,0.772911012172699,NEG,0.6533156633377075,0.0320786492669823,0.322012462555692,0.238095238095238,0.05,0.238095238095238,0.6842105263157896,0.5,0.6842105263157896,0.1870126705653021,0.6107643950437318,86.95652173913044,43.47826086956522,2.159827213822894,12.93103448275862,2.159827213822894,12.93103448275862,1.0,1.0,0.4816537201404571,0.7964717149734497,0.3306736052036285,0.4794571697711944,0.6408488750457764,0.7393307685852051,train
"And in the Muslim world , Osama bin Laden , the missing leader of the al-Qaida terrorist network , is becoming more of a hero , not less of one .","And in the Muslim world , Osama bin Laden is becoming more of a hero , not less of one .",Osama bin Laden's growing hero status in the Muslim world points to the widening divide and escalating tensions.,NEU,POS,NEG,NEU,0.5317838788032532,POS,0.8641870021820068,NEG,0.8769083619117737,0.5698394652331222,0.0834458418876004,0.8,0.744186046511628,0.8,0.4347826086956521,0.2272727272727273,0.217391304347826,0.6918367346938775,0.2971336963431825,32.25806451612903,80.64516129032258,51.57593123209169,4.545454545454546,51.57593123209169,4.545454545454546,1.0,1.0,0.8612990975379944,0.5986151099205017,0.7282369136810303,0.3802917897701263,0.8904937505722046,0.7411598563194275,train
"The GAO found cable rates have increased 40 percent over the past five years , versus 12 percent inflation during the period .","The GAO found that cable rates have increased by 40 percent during the past five years , far above the 12 percent inflation in that period .",Cable rate increases outpacing inflation over five years highlight the consumer burden in the absence of effective regulation.,NEU,POS,NEG,NEU,0.7272265553474426,POS,0.5697960257530212,NEG,0.9401974678039552,0.3479521830960588,0.0325564200397923,0.8260869565217391,0.5454545454545454,0.7391304347826089,0.4615384615384615,0.1081081081081081,0.358974358974359,0.8726282535806343,0.3292035398230088,34.78260869565217,82.6086956521739,14.851485148514849,6.903353057199212,14.851485148514849,6.903353057199212,1.0,1.0,0.9026776552200316,0.5781229138374329,0.8074615001678467,0.3802724778652191,0.9883775115013124,0.7090501189231873,train
"Without comment , the court declined to hear suspended Alabama Chief Justice Roy Moore 's appeals .",The Supreme Court's decision on Moore's appeal reflects the integrity of the legal process and the importance of respecting judicial boundaries.,The defeat for suspended Alabama Chief Justice Roy Moore was expected .,NEU,POS,NEG,NEU,0.5007063150405884,POS,0.6248130798339844,NEG,0.7869486808776855,0.0125183773445128,0.2858592028589749,0.263157894736842,0.1111111111111111,0.263157894736842,0.5384615384615385,0.4166666666666666,0.5384615384615385,0.2887633396107972,0.472064393939394,123.52941176470588,52.94117647058824,6.23441396508728,0.0,6.23441396508728,0.0,1.0,1.0,0.5650050640106201,0.6707634925842285,0.3129089474678039,0.4166359603404999,0.4256825447082519,0.4338344931602478,train
"In addition to HP , vendors backing SMI-S include Computer Associates , EMC , IBM , Sun and Veritas .","Computer Associates , EMC , IBM , Sun Microsystems , and VERITAS are also onboard to support the storage standard .",HP's support for SMI-S does not address the broader interoperability issues plaguing the tech industry.,NEU,POS,NEG,NEU,0.6182767152786255,POS,0.7685292959213257,NEG,0.909671664237976,0.3639412530979476,0.0118882857639652,0.5,0.3333333333333333,0.4375,0.1818181818181818,0.064516129032258,0.1818181818181818,0.4772058076962128,0.1015228426395939,65.0,95.0,2.531645569620253,7.537688442211055,2.531645569620253,7.537688442211055,1.0,1.0,0.7275936007499695,0.5259044170379639,0.4128696024417877,0.2692399322986603,0.7262676954269409,0.4918960332870483,train
