sentence1,sentence2,label,idx,sentiment1_label,sentiment1_score,sentiment2_label,sentiment2_score
Lay had contended that turning over the documents would violate his Fifth Amendment right against self-incrimination .,"Lay had refused to turn over the papers , asserting his Fifth Amendment right against self-incrimination .",1,1903,NEG,0.6592226028442383,NEU,0.8041591644287109
The WHO experts didn 't say how many cases in Hebei were in rural areas .,"Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas .",0,1911,NEU,0.7708746790885925,NEG,0.7258676290512085
Nearly 300 mutinous troops who seized a Manila shopping and apartment complex demanding the government resign gave up and retreated peacefully after some 19 hours .,Mutinous troops who seized a Manila shopping and apartment complex demanding the government resign ended a 19-hour standoff late Sunday and returned to barracks without a shot fired .,1,1916,NEG,0.576055109500885,NEU,0.5025568008422852
""" We will work with the board to ensure a smooth transition . ""","He said federal regulators would work with the corporation to ensure a "" smooth transition . """,1,2047,POS,0.5456128716468811,NEU,0.6285602450370789
"Gilead had earnings of $ 73.1 million , or 33 cents a share , compared with $ 20.8 million , or 10 cents , in the year-ago quarter .","Quarterly profit climbed to $ 73.1 million , or 33 cents a share , from $ 20.8 million , or 10 cents , a year earlier , the company said .",1,2067,NEU,0.9468555450439453,POS,0.6259394884109497
The poll had a margin of error of plus or minus 2 percentage points .,It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,0,2111,NEG,0.5678436756134033,NEU,0.9473718404769897
"We firmly believe we have an absolute right to use the common word ' spike ' as the name of our network . """,We firmly believe that we have an absolute right to use the common word ' spike ' to name our network .,1,2181,NEU,0.5524395704269409,POS,0.7194060683250427
"But MTA officials appropriated the money to the 2003 and 2004 budgets without notifying riders or even the MTA board members considering the 50-cent hike , Hevesi found .","MTA officials appropriated the surplus money to later years ' budgets without notifying riders or the MTA board members when the 50-cent hike was being considered , he said .",1,2205,NEG,0.6824352741241455,NEU,0.5578141212463379
"The additional contribution brings total U.S. food aid to North Korea this year to 100,000 tonnes .","The donation of 60,000 tons brings the total of U.S. contributions for the year to 100,000 .",1,2307,POS,0.5283655524253845,NEU,0.622066080570221
"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",1,2343,NEU,0.807620108127594,NEG,0.8970333933830261
He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released .,"Cruz tried to fight off officers and was hospitalized after a police dog bit him , Sgt. Steve Dixon said .",0,2350,NEU,0.5004703998565674,NEG,0.8399614095687866
"Citigroup Inc . C.N , the world 's largest financial services company , on Wednesday promoted Marjorie Magner to chairman and chief executive of its global consumer group .",Citigroup ( C ) on Wednesday named Marjorie Magner chairman and chief executive of its colossal global consumer business .,1,2398,POS,0.5536001324653625,NEU,0.7680434584617615
"Thus far , Stewart 's company appears ready to stand behind her .","For now , the company 's management appears to be standing behind Stewart .",1,2432,POS,0.5939511060714722,NEU,0.9367650151252747
Another $ 100-million in savings will come from management layoffs and pay cuts .,The airline expects to save another $ 100-million a year through management layoffs and pay cuts .,1,2446,NEG,0.6727573871612549,NEU,0.6080156564712524
""" We think that the United States of America should support the free speech of all groups , "" Mr. White said , objecting to Mr. Olson 's recommendation .","We think that the United States of America should support the free speech of all groups , he said .",0,2469,NEU,0.9004518985748291,POS,0.7346903681755066
"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries .","After 18 months , the atorvastatin patients had no change in the plaque in their arteries .",0,2494,POS,0.7021729350090027,NEU,0.8971548676490784
""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said .",Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .,0,2519,NEG,0.9504675269126892,NEU,0.9306731820106506
"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) .",The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) .,0,2568,POS,0.7161695957183838,NEU,0.9466920495033264
"But that amount would probably be impossible to pass in the Senate , where Republican moderates have refused to go above $ 350 billion .","Such an amount would probably be unable to summon a majority of the Senate , where Republican moderates have refused to go above $ 350 billion .",1,2582,NEG,0.7494633197784424,NEU,0.49780625104904175
Corixa shares rose 54 cents to $ 7.74 yesterday on the Nasdaq Stock Market .,"Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",0,2597,POS,0.6741663217544556,NEU,0.6652505993843079
Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning .,"Bethany , who remained in stable condition after the attack Friday morning , talked of the attack Saturday .",0,2649,POS,0.6276931762695312,NEU,0.9425681829452515
"BREAST cancer cases in the UK have hit an all-time high with more than 40,000 women diagnosed with the disease each year , Cancer Re-search UK revealed yesterday .","Cases of breast cancer in Britain have reached a record high , with the number of women diagnosed with the disease passing the 40,000 mark for the first time .",1,2775,NEG,0.5125062465667725,POS,0.9061083793640137
The 12-nation currency has risen by 33 percent against the dollar over the past 15 months .,The euro is up 9 percent against the dollar in the past six weeks .,1,2827,POS,0.5219093561172485,NEU,0.6075014472007751
But with the PM due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made .,"But with the Prime Minister due to leave tomorrow , a day early , he may not be present when the final decision is made .",1,2876,NEU,0.6018314957618713,NEG,0.5292836427688599
"Mr. Kerkorian tried unsuccessfully to take over Chrysler in 1995 , but did win representation on its board .",Kerkorian and Tracinda had also tried to take over Chrysler in 1995 .,0,2894,POS,0.5074671506881714,NEU,0.9187746047973633
"But I would rather be talking about high standards than low standards . """,""" I would rather be talking about positive numbers rather than negative .",1,2994,NEG,0.504780650138855,NEU,0.6373040676116943
"As Samudra sat down to hear the indictment , he looked over to his nine lawyers and shouted ``God is Great ' ' three times .","As he sat down to hear the indictment , Samudra looked over to his nine lawyers and shouted "" Takbir ! "" , or "" Proclaim ! "" , a religious rallying cry .",1,3021,POS,0.8412950038909912,NEU,0.9639286994934082
Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning .,Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .,0,3145,POS,0.5176125764846802,NEU,0.5816417932510376
Lu reclined in a soft chair wearing a woolly coat near the blackened capsule .,""" It 's great to be back home , "" said Lu , dressed in a woolly coat near the blackened capsule .",0,3183,NEU,0.9705337882041931,POS,0.987403154373169
Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991 .,0,3210,POS,0.6229965090751648,NEU,0.9000861048698425
"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .","The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .",0,3251,NEG,0.8540648818016052,NEU,0.8658678531646729
""" Close co-operation between our law enforcement agencies , close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism . ""","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism , he said .",1,3392,NEU,0.7198296785354614,POS,0.7865509390830994
We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community .,"McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . """,0,3401,NEG,0.587692379951477,NEU,0.8271726965904236
It does not affect the current Windows Media Player 9.0 Series .,Windows Media Player has had security problems before .,0,3423,NEU,0.9523374438285828,NEG,0.7658661007881165
Thyroid hormones are known to help in weight loss by stimulating metabolism - and cutting cholesterol - but come with the unwanted side effect of speeding up the heartbeat .,"Thyroid hormones are known to help in weight loss by stimulating metabolism , and they can help cut cholesterol too .",0,3501,NEU,0.8288476467132568,POS,0.7668840289115906
